geoid10,population,hospital,library,school,supermarket
245100604002018,43,913.3,1168.3,198.1,685.8
245100701001000,74,1744.5,796.1,989.4,754.6
245100701001001,44,1764.1,825.0,1009.0,774.3
245100701001002,29,1771.1,832.0,1016.0,781.3
245100701001004,95,1701.8,832.5,946.8,712.0
245100701001005,108,1649.3,842.1,894.2,659.5
245100701001006,125,1543.6,736.0,788.6,553.8
245100701001007,105,1598.8,727.4,843.7,609.0
245100701001008,95,1631.7,692.4,876.7,641.9
245100701001009,102,1550.2,608.1,795.2,560.4
245100701001010,103,1606.7,656.8,853.7,616.9
245100701001012,3,1786.4,816.6,1032.8,604.5
245100701001014,26,1761.9,792.0,1008.3,629.0
245100701001015,33,1703.0,748.7,949.3,686.7
245100701001016,133,1483.7,610.5,728.7,493.9
245100701001017,117,1427.2,619.8,672.2,437.4
245100701002000,69,1708.0,720.7,948.9,503.6
245100701002001,123,1678.7,701.4,919.6,531.6
245100701002002,130,1615.6,655.4,856.5,593.6
245100701002003,155,1558.4,600.0,799.3,636.1
245100701002004,124,1492.5,536.4,733.4,615.1
245100701002005,127,1434.4,487.2,675.4,558.5
245100701002006,18,1476.4,613.5,721.4,486.6
245100701002007,156,1314.5,499.1,555.4,437.9
245100701002008,111,1304.2,381.3,439.2,470.6
245100701002009,131,1359.7,373.3,493.5,526.1
245100701002010,125,1427.0,366.0,559.9,593.4
245100701002011,90,1484.6,416.4,618.7,568.9
245100701002012,97,1532.5,501.8,704.1,526.6
245100701002013,88,1600.7,551.2,753.5,472.8
245100701002014,151,1670.2,575.7,804.1,412.5
245100701002015,70,1696.7,602.8,831.2,385.6
245100702001000,5,1605.0,981.6,838.0,615.2
245100702001002,27,1359.3,1227.1,663.6,380.6
245100702001003,27,1184.6,1402.7,488.8,556.3
245100702001004,94,1168.5,1328.0,472.8,480.2
245100702001005,31,1222.5,1273.0,526.8,425.3
245100702001006,10,1256.9,1236.7,561.2,388.9
245100702001007,22,1328.6,1186.6,632.9,339.4
245100702001008,41,1388.4,1126.7,693.1,398.5
245100702001009,58,1407.3,1082.0,710.5,417.5
245100702001010,58,1463.1,1025.7,711.4,473.3
245100702001011,97,1529.0,960.2,776.1,539.2
245100702001012,86,1584.9,907.4,829.8,595.0
245100702001013,20,1296.5,1099.6,600.8,306.9
245100702002000,132,1478.2,800.8,723.2,488.4
245100702002001,114,1424.2,855.9,669.1,434.3
245100702002002,120,1359.2,919.7,605.1,369.4
245100702002003,96,1303.5,977.4,605.4,313.7
245100702002004,137,1186.0,861.1,489.1,196.2
245100702002005,134,1240.5,806.6,486.0,250.6
245100702002006,116,1308.0,739.7,552.9,318.2
245100702002007,142,1361.3,685.3,606.2,371.5
245100702003000,131,1248.2,565.3,489.2,307.7
245100702003001,97,1191.5,619.9,433.3,252.0
245100702003002,101,1123.7,685.5,366.7,185.5
245100702003003,146,1069.7,739.9,367.4,132.0
245100702003004,92,1062.0,623.0,248.8,228.4
245100702003005,99,1117.7,568.0,248.0,284.0
245100702003006,121,1182.6,502.5,316.3,349.0
245100702003007,153,1238.0,448.8,371.3,404.4
245100702004000,94,1000.1,809.3,426.9,59.8
245100702004002,46,881.5,928.9,308.3,197.7
245100702004003,54,791.0,1017.8,217.9,289.2
245100702004004,53,817.0,866.8,243.8,281.8
245100702004005,98,871.1,814.3,298.0,229.2
245100702004006,86,940.1,744.8,366.9,158.7
245100702004007,129,994.7,691.2,316.6,161.1
245100702005000,106,1236.6,1044.5,598.8,246.8
245100702005001,113,1184.3,1099.4,545.1,251.0
245100702005002,109,1116.7,1167.3,477.5,318.9
245100702005003,72,1062.8,1221.0,423.6,372.6
245100702005004,80,945.3,1106.8,306.1,254.7
245100702005005,84,999.6,1049.6,360.5,199.3
245100702005006,71,1035.5,1014.6,396.4,164.3
245100702005007,80,1094.2,954.6,456.9,104.3
245100703001000,43,906.0,1194.0,266.8,343.5
245100703001001,42,913.3,1260.2,274.1,410.0
245100703001002,73,751.4,1296.4,187.5,448.9
245100703001003,77,690.1,1356.5,246.9,508.3
245100703001004,52,625.2,1422.4,213.4,574.2
245100703001005,29,586.7,1458.7,176.2,610.5
245100703001007,4,486.0,1319.4,279.5,593.2
245100703001008,1,570.8,1302.9,263.0,575.0
245100703001010,2,724.0,1134.1,84.2,355.7
245100703001011,19,791.2,1018.0,218.1,288.9
245100703001012,5,880.0,1165.6,240.8,315.4
245100703001013,20,497.4,1219.1,290.9,640.9
245100703001014,39,498.5,1181.4,253.3,603.4
245100703001015,25,614.2,1113.7,182.0,532.1
245100703001016,44,708.5,1055.7,237.7,586.4
245100703001017,22,721.2,997.4,148.1,416.7
245100703001019,53,728.6,955.6,155.4,424.1
245100703001020,19,778.1,905.9,205.0,373.1
245100703001021,41,727.9,955.3,154.7,323.3
245100703002000,76,1195.3,1486.6,499.5,640.1
245100703002001,65,1055.9,1456.9,360.1,608.5
245100703002006,1,672.1,1608.8,26.1,760.6
245100703002007,21,723.8,1558.1,141.5,711.5
245100703002008,55,808.4,1472.2,227.5,625.4
245100703002009,36,869.1,1412.9,288.8,564.5
245100703002010,5,1018.0,1488.8,322.2,640.4
245100703002011,105,995.1,1340.5,356.0,492.1
245100703002012,68,993.8,1289.1,354.6,440.7
245100704001000,47,806.9,1543.0,108.9,895.7
245100704001001,23,657.8,1393.9,261.8,1048.6
245100704001004,36,490.1,1460.8,272.0,946.8
245100704001005,62,560.2,1530.4,202.7,874.6
245100704001006,1,598.5,1569.4,163.3,835.3
245100704002002,120,779.1,1368.1,369.0,1394.3
245100704002003,85,873.9,1335.3,462.2,1489.1
245100704002004,47,756.7,1251.5,549.1,1372.3
245100704003000,147,919.1,1283.8,705.4,1534.8
245100704003002,86,931.9,995.4,863.1,1543.9
245100704003003,98,818.7,1038.5,712.4,1430.8
245100704003004,48,781.5,1032.2,767.1,1393.5
245100704003005,419,731.7,865.8,844.0,1347.0
245100704003006,22,944.0,766.8,916.6,1559.3
245100801011001,25,4481.1,2461.3,1377.1,2097.8
245100801011004,30,3713.4,2022.1,914.4,2109.4
245100801011005,70,3495.9,2221.8,887.5,1829.8
245100801011006,48,3233.2,2301.1,611.2,1862.0
245100801011007,26,3407.8,2107.0,784.7,2028.7
245100801011008,15,3374.4,2069.0,751.4,2086.2
245100801011009,91,3298.1,2075.5,674.2,2099.1
245100801011010,23,3308.8,1993.3,684.9,2124.0
245100801011011,107,3347.9,1953.3,724.0,2084.1
245100801011017,41,3682.1,1927.4,996.6,2058.2
245100801011018,41,3666.4,1977.5,959.4,2108.3
245100801011020,29,3630.4,1851.8,1007.3,1982.5
245100801011021,39,3693.3,1916.2,985.5,2047.0
245100801011023,18,3289.8,1830.5,598.1,1961.3
245100801011024,5,3468.7,1475.8,776.9,1606.6
245100801011025,22,3315.6,1564.5,623.8,1695.2
245100801011027,13,3089.4,1916.9,397.6,2047.6
245100801011034,9,3576.6,1725.9,907.7,1856.7
245100801011035,16,3467.7,1629.2,775.9,1760.0
245100801011036,14,3413.3,1592.9,721.5,1723.7
245100801011037,25,3398.8,1572.0,1750.6,2077.6
245100801012001,70,3953.2,1813.8,612.6,1944.5
245100801012002,40,3734.9,1793.7,831.1,1924.5
245100801012003,79,3851.9,1738.1,613.0,1868.9
245100801012004,26,3957.8,1706.1,507.1,1836.9
245100801012005,14,3887.2,1700.5,511.4,1831.2
245100801012006,34,3585.4,1471.6,724.7,1602.4
245100801012007,39,3569.5,1511.5,895.2,1642.3
245100801012009,36,3799.2,1587.9,546.3,1718.7
245100801012010,35,3821.6,1602.3,559.5,1733.1
245100801012011,27,3925.1,1665.3,473.5,1796.1
245100801012012,37,3889.4,1568.4,488.7,1699.1
245100801012013,32,3986.2,1588.7,392.0,1719.5
245100801012014,111,4086.3,1586.4,374.0,1717.1
245100801012015,93,4128.3,1628.0,415.6,1758.8
245100801012016,52,4017.5,1499.7,295.9,1630.5
245100801012017,48,3972.2,1492.3,412.4,1623.0
245100801012018,44,3929.8,1531.4,451.3,1662.2
245100801012019,18,3909.8,1392.0,332.6,1522.8
245100801012021,43,3944.8,1427.0,333.6,1557.8
245100801013000,142,4001.5,1472.3,388.2,1603.1
245100801013001,156,3936.9,1407.8,323.7,1538.6
245100801013002,154,3941.1,1412.0,327.8,1542.7
245100801013003,197,3898.7,1369.6,285.4,1500.3
245100801013004,1,3905.8,1376.7,37.7,1507.4
245100801013005,64,3819.5,1290.3,335.7,1421.1
245100801013006,106,3743.9,1214.8,394.8,1345.6
245100801013007,49,3662.2,1133.1,299.8,1263.8
245100801013008,18,3680.5,1151.4,281.5,1282.2
245100801013009,117,3634.0,1107.8,452.8,1238.6
245100801013010,113,3637.1,1110.9,455.8,1241.6
245100801013011,119,3597.0,1065.6,494.2,1196.4
245100801013012,52,3487.8,954.1,538.0,1084.9
245100801014000,155,3658.3,1416.2,643.1,1547.0
245100801014001,74,3760.4,1357.5,545.5,1488.3
245100801014002,68,3762.9,1360.0,543.0,1490.8
245100801014003,121,3838.1,1320.3,428.2,1451.0
245100801014004,69,3803.3,1285.5,392.7,1416.3
245100801014005,38,3666.4,1148.6,530.0,1279.4
245100801014007,36,3719.2,1237.8,583.7,1368.6
245100801014008,19,3717.3,1223.2,581.4,1353.9
245100801014009,52,3640.0,1241.8,659.7,1372.6
245100801014010,72,3587.7,1145.8,648.8,1276.5
245100801014011,49,3559.5,1163.9,667.0,1294.7
245100801014012,80,3462.8,1068.6,666.3,1199.4
245100801014013,68,3490.6,1042.3,643.1,1173.1
245100801014014,49,3389.8,1003.2,646.3,1134.0
245100801014015,58,3324.7,951.8,659.2,1119.1
245100801021000,56,3481.1,832.9,590.6,963.6
245100801021001,108,3213.1,884.6,661.5,1051.9
245100801021002,34,3328.4,796.2,705.6,963.5
245100801021003,14,3633.0,727.6,667.9,858.4
245100801021012,17,3300.5,769.2,748.0,936.5
245100801021013,144,3377.5,588.3,784.6,787.6
245100801021014,37,3393.1,676.7,778.9,843.9
245100801021015,174,3222.4,743.5,815.0,942.8
245100801021016,344,3082.3,769.0,1086.9,966.7
245100801022002,98,3035.7,668.4,1147.9,866.1
245100801022003,104,2917.5,786.6,1266.1,984.2
245100801022004,117,2801.3,902.9,1302.0,1100.5
245100801022005,36,2701.6,980.6,1266.9,1178.2
245100801022006,280,2783.2,1047.2,1483.7,1244.8
245100801022007,53,2531.0,1151.8,1231.5,1374.9
245100801022008,118,2992.2,732.8,1212.3,930.4
245100801022009,115,2844.3,912.2,1391.7,1109.8
245100801022010,123,2963.4,795.6,1275.1,993.3
245100801022011,103,2609.5,1145.8,1310.1,1343.4
245100801022012,123,2729.9,1025.4,1426.7,1223.0
245100801022014,122,2758.0,964.4,1362.8,1162.0
245100801022015,63,2663.5,1058.9,1349.3,1256.5
245100801022016,16,2591.4,1078.3,1283.3,1276.0
245100801022017,109,2874.2,848.3,1327.8,1045.9
245100802001001,10,2520.3,1126.9,1136.3,1183.2
245100802001013,207,2322.2,1523.5,142.3,1462.5
245100802001016,12,2197.3,881.4,907.1,1500.7
245100802001018,101,2219.0,1080.0,606.0,1474.6
245100802001028,4,3038.2,823.8,848.6,880.1
245100802001029,1,2943.0,1032.9,753.4,1089.2
245100802001030,90,2725.6,1136.4,542.8,1192.7
245100802002000,66,2175.6,859.7,811.2,1591.0
245100802002001,65,2146.7,957.2,748.7,1635.1
245100802002002,3,1929.1,847.3,663.0,1697.0
245100802002003,32,2034.3,919.5,636.2,1657.0
245100802002004,10,2038.6,997.8,640.5,1506.7
245100802002005,90,2088.6,1004.0,669.3,1445.6
245100802002006,14,2018.4,1018.0,620.3,1486.5
245100802002007,4,1949.0,1035.9,538.0,1402.8
245100802002008,92,1984.5,1112.4,550.7,1327.1
245100802002009,30,1918.2,1066.7,507.2,1372.0
245100802002010,41,1862.0,992.2,451.0,1447.3
245100802002011,22,1975.4,998.8,577.3,1576.6
245100802002012,28,1918.7,942.0,520.6,1620.4
245100802002013,17,1865.6,783.9,482.2,1655.0
245100802002014,12,1807.9,940.8,398.2,1502.5
245100802002015,58,1774.9,851.4,365.1,1535.3
245100802002016,10,1981.2,994.4,583.2,1515.4
245100802003000,2,2309.4,930.3,1010.0,1362.0
245100802003005,31,2096.4,601.0,830.3,1752.3
245100802003006,19,2116.9,548.4,850.8,1807.7
245100802003007,54,2086.8,489.5,813.5,1871.8
245100802003008,96,2092.2,352.2,713.2,1894.7
245100802003009,32,2061.0,321.0,682.0,1926.4
245100802003010,19,1975.5,329.0,674.2,1981.2
245100802003011,48,1824.3,442.2,622.3,1945.3
245100802003012,26,1859.6,478.3,640.1,1909.3
245100802003013,125,1868.5,578.6,611.7,1880.9
245100802003015,23,1645.4,858.3,348.1,1761.1
245100802003016,70,1713.2,661.2,456.3,1725.5
245100802003017,21,1606.3,593.1,404.3,1811.6
245100803011000,44,2011.5,1248.5,368.5,1202.1
245100803011001,16,1961.6,1173.5,442.3,1216.4
245100803011002,55,1895.5,1127.3,405.3,1260.9
245100803011003,82,1836.1,1239.0,401.6,1149.0
245100803011004,10,1982.5,1331.2,339.5,1173.0
245100803011005,32,1864.1,1378.0,404.8,1052.6
245100803011006,72,1776.3,1295.4,449.1,1093.2
245100803011007,30,1835.9,1475.5,485.8,969.4
245100803011008,30,1767.5,1411.7,501.4,978.3
245100803011009,76,1715.8,1357.9,447.6,1032.0
245100803012000,90,2138.0,1379.0,236.8,1208.2
245100803012001,55,2065.5,1304.4,310.6,1203.8
245100803012002,12,1971.5,1396.6,294.9,1113.5
245100803012003,102,2071.0,1487.0,192.9,1139.5
245100803012004,126,2021.5,1538.1,246.5,1087.8
245100803012005,32,1920.7,1438.6,343.2,1100.5
245100803012006,50,1877.3,1529.2,433.8,975.2
245100803012007,76,2003.7,1596.3,310.0,1025.0
245100803012008,122,1952.1,1580.6,365.1,969.7
245100803012009,122,1887.2,1514.8,427.9,904.9
245100803012010,41,1766.7,1568.0,548.1,851.5
245100803012011,113,1835.0,1461.2,482.3,851.7
245100803013000,132,1756.9,1364.8,579.0,769.2
245100803013001,80,1653.1,1463.8,665.5,736.4
245100803013002,32,1570.1,1551.1,710.6,704.7
245100803013003,16,1689.3,1566.2,594.4,821.8
245100803013004,28,1645.8,1481.4,507.8,909.0
245100803013005,22,1436.4,1417.4,740.6,571.0
245100803013006,52,1586.2,1410.9,734.1,683.5
245100803013007,48,1687.8,1310.1,635.0,699.9
245100803013008,66,1615.7,1237.4,707.9,626.4
245100803013009,42,1669.7,1443.1,828.5,715.7
245100803013010,53,1573.6,1195.3,750.0,584.4
245100803013011,40,1533.6,1588.4,672.2,742.0
245100803013012,17,1661.9,1545.5,571.9,841.8
245100803013013,11,1535.9,1470.5,496.8,916.4
245100803013014,38,1485.1,1596.4,622.7,790.5
245100803013015,19,1477.3,1584.9,737.0,738.5
245100803021000,33,2785.2,1155.4,521.3,1211.8
245100803021001,33,2775.5,1163.9,511.6,1220.2
245100803021002,26,2689.6,1174.7,500.6,1231.0
245100803021003,23,2608.6,1255.8,420.5,1312.1
245100803021004,21,2688.8,1252.6,424.9,1309.0
245100803021005,17,2649.2,1291.7,385.3,1348.0
245100803021006,34,2608.9,1332.8,345.0,1389.1
245100803021007,27,2608.3,1333.4,344.4,1389.7
245100803021008,47,2475.6,1464.1,324.6,1520.4
245100803021009,43,2518.8,1420.4,367.9,1476.7
245100803021010,44,2559.6,1379.2,408.6,1435.5
245100803021011,38,2635.8,1303.0,486.7,1359.4
245100803021012,42,2673.3,1266.5,522.2,1322.8
245100803021013,38,2674.4,1265.4,521.1,1321.7
245100803022000,38,2603.9,1379.0,639.5,1395.7
245100803022001,46,2603.2,1379.7,640.3,1394.9
245100803022002,33,2566.9,1415.6,602.7,1435.3
245100803022004,84,2378.5,1602.6,649.0,1385.2
245100803022005,132,2445.0,1536.6,713.7,1318.2
245100803022006,137,2333.0,1597.3,772.1,1348.5
245100803022011,45,2289.5,1553.8,559.3,1305.0
245100803022012,46,2321.9,1586.2,589.5,1337.4
245100803022013,51,1819.4,1077.4,802.8,829.5
245100803023000,58,2256.0,1520.3,528.1,1271.5
245100803023001,66,2256.0,1520.3,528.1,1271.5
245100803023002,53,2229.9,1494.1,499.2,1245.3
245100803023003,46,2201.7,1465.9,469.3,1217.1
245100803023004,18,2116.0,1381.4,408.4,1132.6
245100803023005,64,2038.5,1425.6,395.6,1056.2
245100803023006,61,2008.7,1393.4,426.1,1026.2
245100803023007,117,1956.2,1341.5,479.6,972.2
245100803023008,158,1891.8,1274.8,546.1,906.3
245100803023009,59,1810.7,1188.4,632.3,822.3
245100803023010,84,1738.5,1116.6,704.9,749.3
245100803023011,81,1696.6,1075.7,747.1,707.4
245100803024000,47,2554.4,1384.8,290.5,1441.1
245100803024001,25,2445.1,1419.2,257.6,1475.5
245100803024002,60,2386.0,1553.7,122.1,1454.5
245100803024003,132,2291.3,1512.5,101.5,1359.8
245100803024004,110,2266.7,1617.5,2.8,1335.1
245100803024005,22,2365.8,1573.4,101.9,1434.3
245100803024006,43,2444.2,1495.9,180.3,1509.7
245100803024007,71,2117.8,1506.6,315.3,1135.7
245100803024009,52,2161.8,1427.2,362.9,1178.5
245100803024010,34,2244.1,1509.5,280.2,1260.8
245100803024011,42,2243.7,1509.1,280.7,1260.3
245100803024012,32,2354.1,1584.1,202.3,1417.7
245100803024013,40,2353.1,1585.1,203.3,1416.7
245100803024014,35,2392.3,1547.5,241.9,1455.3
245100803024016,35,2475.4,1464.3,324.8,1520.7
245100803024017,41,2404.3,1577.5,442.6,1419.5
245100803024018,53,2361.0,1620.3,398.8,1377.6
245100803024019,48,2322.1,1587.5,358.4,1338.7
245100803024020,72,2078.9,1468.0,353.6,1096.5
245100804001000,31,1821.6,1056.4,331.4,1334.2
245100804001001,84,1770.9,1002.7,280.3,1386.5
245100804001002,60,1740.5,969.0,249.9,1417.7
245100804001003,19,1655.5,948.8,181.3,1482.2
245100804001004,40,1629.0,920.9,154.8,1509.4
245100804001005,62,1590.2,841.1,159.3,1572.3
245100804001006,37,1480.5,894.6,105.8,1518.9
245100804001008,62,1705.3,1122.3,283.6,1267.3
245100804001009,77,1654.9,1173.4,327.7,1214.7
245100804001010,70,1650.3,1292.4,381.2,1095.7
245100804001011,70,1595.0,1239.0,327.9,1149.4
245100804001013,34,1497.7,955.9,54.6,1459.2
245100804001014,43,1402.6,1279.5,319.6,1158.9
245100804001015,65,1286.8,1163.4,305.9,1274.9
245100804002000,58,1548.7,1395.9,422.2,992.9
245100804002001,50,1478.3,1357.2,383.5,1031.0
245100804002002,208,1383.2,1313.7,353.7,1269.2
245100804002003,34,1259.4,1190.7,332.7,1248.1
245100804002004,73,1233.4,1216.5,359.1,1222.3
245100804002006,91,1318.1,1365.1,405.2,1073.1
245100804002007,25,1360.4,1526.9,553.2,914.3
245100804002008,23,1412.6,1523.8,550.1,864.0
245100804002010,48,1258.5,1423.2,463.3,1015.8
245100804002011,88,1199.4,1483.7,487.2,954.3
245100804002012,23,1412.2,1645.6,671.9,893.1
245100804002013,52,1262.8,1553.4,556.9,885.1
245100804002014,37,1091.7,1376.3,379.6,1061.9
245100805001000,126,2203.5,374.9,675.9,1950.8
245100805001001,248,2296.9,468.3,736.3,1830.6
245100805001002,169,2388.1,559.5,613.2,1804.0
245100805002000,381,2248.7,420.1,634.3,1940.1
245100805002001,46,2468.5,639.9,484.3,1771.1
245100805002002,37,2470.2,641.6,434.1,1838.0
245100805002003,211,2189.5,360.9,578.3,2015.7
245100805003000,121,2053.8,227.0,588.0,2020.6
245100805003001,52,1978.3,89.2,450.6,2174.3
245100805003002,44,1923.3,94.7,395.6,2166.5
245100805003003,110,2064.0,361.4,0.0,2201.8
245100805003006,40,1868.1,115.1,340.9,2239.9
245100805003007,9,1942.0,212.3,557.3,2095.8
245100805003008,88,2020.0,193.2,554.3,2053.7
245100805003009,22,1950.0,253.8,584.3,2056.5
245100806001000,15,1825.0,374.8,618.8,2011.9
245100806001001,94,1772.9,303.9,545.3,2084.3
245100806001002,102,1755.2,269.8,472.6,2159.5
245100806001003,72,1609.6,409.6,607.4,2038.8
245100806001004,77,1625.1,440.4,557.9,1965.2
245100806001005,57,1683.3,516.1,481.3,1888.7
245100806001006,24,1588.0,614.4,386.0,1793.4
245100806001007,24,1507.1,554.9,444.6,1851.9
245100806001008,42,1492.1,527.1,515.6,1923.0
245100806001009,67,1453.0,500.7,561.1,1967.5
245100806001010,61,1454.3,503.5,610.1,2035.5
245100806001011,60,1501.1,547.5,565.4,2082.3
245100806002000,13,2122.8,510.4,270.8,2084.9
245100806002002,30,2286.1,681.1,441.6,1914.2
245100806002003,52,2173.5,774.3,511.9,2020.9
245100806002004,59,2128.7,729.1,489.5,2063.0
245100806002005,43,2057.8,657.2,417.6,2138.0
245100806002007,32,1959.0,608.8,369.2,2236.0
245100806002008,67,2013.4,845.5,446.5,2178.3
245100806002009,79,2061.8,891.8,397.8,2133.6
245100806002010,76,1943.1,771.9,516.3,2251.0
245100806002011,80,1864.4,690.7,453.0,2330.5
245100806003000,96,1707.1,235.1,416.2,2215.9
245100806003001,61,1710.2,238.1,359.9,2271.1
245100806003002,79,1756.6,288.2,307.8,2321.2
245100806003003,41,1618.8,429.6,448.8,2198.3
245100806003004,99,1572.3,386.4,492.7,2151.8
245100806003005,76,1586.6,353.6,531.1,2115.1
245100806004000,122,1840.2,372.3,225.5,2380.2
245100806004001,47,1920.0,455.4,217.7,2298.1
245100806004003,14,1822.9,653.7,416.0,2371.3
245100806004004,113,1776.2,592.7,355.0,2359.7
245100806004005,84,1699.2,508.6,366.0,2281.0
245100806004006,92,1625.9,675.5,438.2,2207.1
245100806004007,48,1659.5,709.2,471.8,2240.6
245100806004009,77,1743.6,803.0,484.9,2337.4
245100806004010,68,1828.1,886.8,400.2,2291.3
245100806004011,70,1897.6,956.6,330.5,2221.4
245100806004012,56,1945.1,1007.7,281.1,2172.0
245100807001000,57,1484.5,724.5,567.3,2065.7
245100807001001,39,1548.0,826.1,464.9,2129.2
245100807001002,40,1629.9,922.8,366.5,2227.4
245100807001003,64,1712.2,1004.6,282.6,2309.7
245100807001004,55,1780.7,1074.8,213.3,2255.7
245100807001005,50,1830.1,1123.4,163.6,2206.0
245100807001006,17,1706.3,1343.8,127.2,2145.1
245100807001007,12,1671.6,1193.7,195.0,2212.9
245100807001008,40,1553.5,1109.4,322.9,2167.2
245100807001009,76,1546.0,1026.5,331.2,2159.7
245100807001011,7,1426.8,1209.9,313.9,2040.5
245100807001012,41,1406.1,1227.0,334.4,2019.7
245100807001013,47,1434.1,773.5,521.4,2015.3
245100807001014,32,1640.1,1395.4,110.6,2013.3
245100807002000,19,1391.4,808.0,359.6,1767.0
245100807002002,41,1373.8,836.4,177.6,1571.8
245100807002003,6,1287.3,738.6,299.1,1703.4
245100807002004,6,1238.1,731.5,410.3,1821.9
245100807002005,71,1335.8,617.8,447.6,1851.9
245100807002006,6,1353.0,620.9,425.1,1829.4
245100807002008,16,1441.2,844.5,522.7,2022.3
245100807002009,92,1385.3,665.9,557.4,1966.4
245100807002010,56,1337.2,620.5,509.4,1918.4
245100807002012,36,1127.4,905.5,299.6,1626.1
245100807002014,15,1370.2,832.8,181.2,1575.4
245100807002015,76,1280.3,923.1,272.7,1515.6
245100807002016,67,1287.1,975.5,325.2,1464.9
245100807002018,16,1513.0,922.0,428.4,2102.0
245100807002020,2,1303.6,1132.8,488.0,1917.3
245100807002021,35,1221.5,1020.1,405.8,1835.1
245100808001000,21,1277.9,1209.3,381.4,1366.2
245100808001004,11,924.9,1126.8,212.2,1315.1
245100808001005,7,1099.5,1151.0,272.1,1291.6
245100808001007,4,899.9,1306.2,305.7,1136.5
245100808001008,17,845.5,1360.5,360.1,1163.1
